GroupIdx	ID	Des	ConditionName	ParamString	CmpType	SuccResult	FailResult	IsNot	FailTip
1433	0		SDCondition	1409	0	0	0	0	0
1433	1		SDCondition	1410	0	0	0	0	0
1434	0		SDCondition	1411	0	0	0	0	0
1434	1		SDCondition	1412	0	0	0	0	0
1434	2		SDCondition	1413	0	0	0	0	0
1434	3		SDCondition	1414	0	0	0	0	0
1434	4		SDCondition	1415	0	0	0	0	0
1440	0		SDCondition	1400	0	0	0	0	0
1440	1		SDCondition	1401	0	0	0	0	0
1440	2		SDCondition	1402	0	0	0	0	0
1440	3		SDCondition	1403	0	0	0	0	0
1440	4		SDCondition	1404	0	0	0	0	0
1440	5		SDCondition	1405	0	0	0	0	0
1440	6		SDCondition	1406	0	0	0	0	0
1440	7		SDCondition	1407	0	0	0	0	0
1441	0		SDCondition	1408	0	0	0	0	0
1441	1		SDCondition	1409	0	0	0	0	0
1442	0		SDCondition	1410	0	0	0	0	0
1442	1		SDCondition	1411	0	0	0	0	0
1443	0		SDCondition	1412	0	0	0	0	0
1443	1		SDCondition	1413	0	0	0	0	0
1444	0		SDCondition	1414	0	0	0	0	0
1444	1		SDCondition	1415	0	0	0	0	0
1450	0		SDCondition	1400	0	0	0	0	0
1450	1		SDCondition	1401	0	0	0	0	0
1451	0		SDCondition	1402	0	0	0	0	0
1451	1		SDCondition	1403	0	0	0	0	0
1451	2		SDCondition	1404	0	0	0	0	0
1451	3		SDCondition	1405	0	0	0	0	0
1451	4		SDCondition	1406	0	0	0	0	0
1451	5		SDCondition	1407	0	0	0	0	0
1451	6		SDCondition	1408	0	0	0	0	0
1451	7		SDCondition	1409	0	0	0	0	0
1451	8		SDCondition	1410	0	0	0	0	0
1498	0		SDCheckEv	1000	2	0	0	0	40210098
1498	1		SDCondition	229	0	0	0	0	0
1499	0		SDCheckVp	1000	2	0	0	0	40210099
1499	1		SDCondition	229	0	0	0	0	0
1499	2		SDCheckCoin	21,1	1	0	0	0	40210097
1500	0		SDCheckQuestAccepted	1300012	0	1	0	0	0
1500	1		SDCheckQuestAccepted	1300514	0	1	0	0	0
1501	0		SDCheckQuestAccepted	1300111	0	1	0	0	0
1502	0		SDCheckQuestAccepted	1300112	0	1	0	0	0
1502	1		SDCheckQuestAccepted	1204812	0	1	0	0	0
1502	2		SDCheckQuestAccepted	1254108	0	1	0	0	0
1503	0		SDCheckQuestAccepted	1300213	0	1	0	0	0
1504	0		SDCheckQuestAccepted	1300214	0	1	0	0	0
1505	0		SDCheckQuestAccepted	1300312	0	1	0	0	0
1506	0		SDCheckQuestAccepted	1300315	0	1	0	0	0
1507	0		SDCheckQuestAccepted	1300311	0	1	0	0	0
1508	1	1300234	SDCheckQuestAccepted	1300234	0	0	0	0	0
1509	1	流沙迷宫朝夕洲取水	SDCondition	1514	0	0	0	0	0
1509	2	流沙迷宫朝夕洲取水	SDCondition	1515	0	0	0	0	0
1509	3	流沙迷宫朝夕洲取水	SDCondition	1516	0	0	0	0	0
1510	1	流沙迷宫探风蝇	SDCondition	1517	0	0	0	0	0
1510	2	流沙迷宫探风蝇	SDCondition	1518	0	0	0	0	0
1510	3	流沙迷宫探风蝇	SDCondition	1519	0	0	0	0	0
1511	1	流沙迷宫图纸	SDCondition	1520	0	0	0	0	0
1511	2	流沙迷宫图纸	SDCondition	1521	0	0	0	0	0
1511	3	流沙迷宫图纸	SDCondition	1522	0	0	0	0	0
1512	1	流沙迷宫断魂草	SDCondition	1523	0	0	0	0	0
1512	2	流沙迷宫断魂草	SDCondition	1524	0	0	0	0	0
1512	3	流沙迷宫断魂草	SDCondition	1525	0	0	0	0	0
1513	1	流沙迷宫烟花	SDCondition	1526	0	0	0	0	0
1513	2	流沙迷宫烟花	SDCondition	1527	0	0	0	0	0
1513	3	流沙迷宫烟花	SDCondition	1528	0	0	0	0	0
1514	1	流沙迷宫朝夕洲取水	SDCheckPos	8,20,762,191,49	0	0	0	0	0
1514	2	流沙迷宫朝夕洲取水	SDCheckBuffID	14000	4	0	0	1	0
1515	1	流沙迷宫朝夕洲取水	SDCheckPos	8,20,793,232,48	0	0	0	0	0
1515	2	流沙迷宫朝夕洲取水	SDCheckBuffID	14001,1	4	0	0	1	0
1516	1	流沙迷宫朝夕洲取水	SDCheckPos	8,20,808,181,48	0	0	0	0	40713005
1516	2	流沙迷宫朝夕洲取水	SDCheckBuffID	14002	4	0	0	1	0
1517	1	流沙迷宫探风蝇	SDCheckPos	8,20,433,466,95	0	0	0	0	0
1517	2	流沙迷宫探风蝇	SDCheckBuffID	14003	0	0	0	1	0
1518	1	流沙迷宫探风蝇	SDCheckPos	8,20,300,440,87	0	0	0	0	0
1518	2	流沙迷宫探风蝇	SDCheckBuffID	14004	0	0	0	1	0
1519	1	流沙迷宫探风蝇	SDCheckPos	8,20,332,575,105	0	0	0	0	40713006
1519	2	流沙迷宫探风蝇	SDCheckBuffID	14005	0	0	0	1	0
1520	1	流沙迷宫图纸	SDCheckPos	8,20,455,466,95	0	0	0	0	0
1520	2	流沙迷宫图纸	SDCheckBuffID	14006	0	0	0	1	0
1521	1	流沙迷宫图纸	SDCheckPos	8,20,547,509,104	0	0	0	0	0
1521	2	流沙迷宫图纸	SDCheckBuffID	14007	0	0	0	1	0
1522	1	流沙迷宫图纸	SDCheckPos	8,20,405,347,65	0	0	0	0	40713007
1522	2	流沙迷宫图纸	SDCheckBuffID	14008	0	0	0	1	0
1523	1	流沙迷宫断魂草	SDCheckPos	8,20,636,768,76	0	0	0	0	0
1523	2	流沙迷宫断魂草	SDCheckBuffID	14009	0	0	0	1	0
1524	1	流沙迷宫断魂草	SDCheckPos	8,20,628,806,75	0	0	0	0	0
1524	2	流沙迷宫断魂草	SDCheckBuffID	14010	0	0	0	1	0
1525	1	流沙迷宫断魂草	SDCheckPos	8,20,662,714,76	0	0	0	0	40713008
1525	2	流沙迷宫断魂草	SDCheckBuffID	14011	0	0	0	1	0
1526	1	流沙迷宫烟花	SDCheckPos	8,20,705,590,80	0	0	0	0	0
1526	2	流沙迷宫烟花	SDCheckBuffID	14012	0	0	0	1	0
1527	1	流沙迷宫烟花	SDCheckPos	8,20,795,501,66	0	0	0	0	0
1527	2	流沙迷宫烟花	SDCheckBuffID	14013	0	0	0	1	0
1528	1	流沙迷宫烟花	SDCheckPos	8,20,677,795,85	0	0	0	0	40713009
1528	2	流沙迷宫烟花	SDCheckBuffID	14014	0	0	0	1	0
1529	0		SDCheckQuestAccepted	1300524	0	1	0	0	0
1530	0		SDCheckQuestAccepted	1300525	0	1	0	0	0
1531	0		SDCheckQuestAccepted	1300526	0	1	0	0	0
1532	0		SDCheckQuestAccepted	1300528	0	1	0	0	0
1533	0		SDCheckQuestAccepted	1300532	0	1	0	0	0
1534	0		SDCheckQuestAccepted	1300536	0	1	0	0	0
1535	0		SDCheckQuestAccepted	1300540	0	1	0	0	0
1536	1	【流沙沼泽主线】检查铜牌	SDCheckItemInBag	614	0	0	0	0	40713028
1536	2	【流沙沼泽主线】检查铜牌	SDCheckItemInBag	613	0	0	0	0	40713028
1536	3		SDCheckBagEmptySlot	1	1	0	0	0	0
1537	0		SDCheckQuestAccepted	1300546	0	1	0	0	0
1538	0		SDCheckQuestAccepted	1300551	0	1	0	0	0
1539	1	赏金绘卷	SDCondition	1540	0	0	0	0	0
1539	2	赏金绘卷	SDCondition	1541	0	0	0	0	0
1539	3	赏金绘卷	SDCondition	1542	0	0	0	0	0
1539	4	赏金绘卷	SDCondition	1543	0	0	0	0	0
1540	0	珊瑚岛	SDCheckQuestAccepted	1201614	0	1	0	0	0
1540	1	赏金绘卷	SDCheckPos	2,10,1107,630,210	0	0	0	0	40713029
1541	0	扶桑树	SDCheckQuestAccepted	1201613	0	1	0	0	0
1541	1	赏金绘卷	SDCheckPos	2,10,1129,1555,209	0	0	0	0	40713029
1542	0	珊瑚岛	SDCheckQuestAccepted	1201015	0	1	0	0	0
1542	1	赏金绘卷	SDCheckPos	2,10,1107,630,210	0	0	0	0	40713029
1543	0	扶桑树	SDCheckQuestAccepted	1201014	0	1	0	0	0
1543	1	赏金绘卷	SDCheckPos	2,10,1129,1555,209	0	0	0	0	40713029
1544	3		SDCheckBagEmptySlot	1	1	0	0	0	0
1545	0		SDCheckQuestAccepted	1300561	0	1	0	0	0
1600	1		SDCheckQuestAccepted	1400443	0	0	0	0	0
1601	1		SDCheckSceneInsProcess	1	0	0	0	0	0
1602	0		SDCheckQuestAccepted	1300560	0	1	0	0	0
1603	0		SDCheckQuestAccepted	401126	4	1	0	0	0
1604	0		SDCheckQuestAccepted	320018	4	1	0	0	0
1924	0	蜃楼城移动教学使用03	SDCheckQuestAccepted	100003	0	0	0	0	0
1924	1	蜃楼城移动教学使用03	PlayerCheckBuffID	60001	0	0	0	1	0
1925	0	蜃楼城移动教学使用04	SDCheckQuestAccepted	100003	0	0	0	0	0
1925	1	蜃楼城移动教学使用04	PlayerCheckBuffID	60002	0	0	0	1	0
1925	2	蜃楼城移动教学使用03	PlayerCheckBuffID	60001	0	0	0	0	0
2000	0		SDCheckQuestAccepted	200000	0	0	0	0	0
2001	0		SDCheckQuestAccepted	101132	0	0	0	0	0
2002	0		SDCheckQuestTryFinish	101079	0	0	0	0	0
2002	1		SDCheckQuestAccepted	101080	0	0	0	0	0
2003	0		SDCheckQuestAccepted	101070	0	0	0	0	0
2004	0		SDCheckQuestAccepted	101076	0	0	0	0	0
2004	1		SDCheckQuestAccepted	101132	0	0	0	0	0
2005	0		SDCheckQuestAccepted	101067	0	0	0	0	0
2006	0		SDCheckQuestAccepted	101072	0	0	0	0	0
2007	0		SDCheckQuestAccepted	101093	0	0	0	0	0
2008	0		SDCheckQuestAccepted	101094	0	0	0	0	0
2009	0		SDCheckQuestAccepted	101095	0	0	0	0	0
2010	0		SDCheckQuestAccepted	101096	0	0	0	0	0
2011	0		SDCheckQuestAccepted	101097	0	0	0	0	0
2012	0		SDCheckQuestAccepted	101099	0	0	0	0	0
2013	0		SDCheckQuestAccepted	101101	0	0	0	0	0
2014	0		SDCheckQuestAccepted	101082	0	0	0	0	0
2015	0		SDCheckQuestAccepted	101114	0	0	0	0	0
2016	0		SDCheckQuestAccepted	101084	0	0	0	0	0
2017	0		SDCheckQuestAccepted	101111	0	0	0	0	0
2018	0		SDCheckQuestAccepted	101088	0	0	0	0	0
2019	0		SDCheckQuestAccepted	101090	0	0	0	0	0
2019	1		SDCheckBuffID	101088	0	0	0	0	0
2020	0		SDCheckQuestAccepted	101052	0	0	0	0	0
2021	0	是否接受101052任务	SDCheckQuestAccepted	101007	0	0	0	0	0
2021	1	是否接受101052任务	SDCheckQuestAccepted	101008	0	0	0	0	0
2021	2	是否接受101052任务	SDCheckQuestAccepted	101009	0	0	0	0	0
2022	0	是否接受101052任务	SDCheckQuestAccepted	101101	0	0	0	0	0
2023	0	场景进度是否为3	SDCheckSceneInsProcess	3	0	0	0	0	0
2024	0	是否接受101061任务	SDCheckQuestAccepted	101061	0	0	0	0	0
2025	0	是否接受101052任务	SDCheckQuestAccepted	101061	0	0	0	0	0
2026	0	是否接受101052任务	SDCheckQuestAccepted	101518	0	0	0	0	0
2027	0	是否接受101124任务	SDCheckQuestAccepted	101124	0	0	0	0	0
2027	1	是否接受101125任务	SDCheckQuestAccepted	101125	0	0	0	0	0
2028	0	采集营旗	SDCheckQuestAccepted	201006	0	0	0	0	0
2029	0	是否接受	SDCheckQuestAccepted	202034	0	1	0	0	0
2030	0		SDCheckQuestAccepted	202008	0	0	0	0	0
2031	0		SDCheckQuestAccepted	101184	0	0	0	0	0
2032	0	落的军机客户端显示	SDCheckQuestAccepted	101313	0	0	0	0	0
2033	0		SDCheckQuestAccepted	202053	0	0	0	0	0
2034	0		SDCheckQuestAccepted	202056	0	0	0	0	0
2035	0		SDCheckQuestAccepted	101134	0	0	0	0	0
2036	0		SDCheckQuestAccepted	101517	0	1	0	0	0
2036	1	检查buff	SDCheckBuffID	10021	4	0	0	0	0
2037	0	是否接受101132任务	SDCheckQuestAccepted	101534	0	0	0	0	0
2040	0		SDCheckQuestAccepted	101306	0	0	0	0	0
2040	1		SDCheckQuestAccepted	101307	0	0	0	0	0
2040	2		SDCheckQuestAccepted	101308	0	0	0	0	0
2041	0		SDCheckQuestAccepted	101317	0	0	0	0	0
2041	1		SDCheckQuestAccepted	101318	0	0	0	0	0
2041	2		SDCheckQuestAccepted	101319	0	0	0	0	0
2042	0		SDCheckQuestAccepted	101393	0	0	0	0	0
2042	1		SDCheckQuestAccepted	101394	0	0	0	0	0
2043	0		SDCheckQuestAccepted	101346	0	0	0	0	0
2043	1		SDCheckQuestAccepted	101347	0	0	0	0	0
2043	2		SDCheckQuestAccepted	101348	0	0	0	0	0
2043	3		SDCheckQuestAccepted	101349	0	0	0	0	0
2043	4		SDCheckQuestAccepted	101350	0	0	0	0	0
2044	0		SDCheckQuestAccepted	101501	0	0	0	0	0
2044	1		SDCheckQuestAccepted	101502	0	0	0	0	0
2044	2		SDCheckQuestAccepted	101503	0	0	0	0	0
2045	0		SDCheckQuestAccepted	101505	0	0	0	0	0
2046	0		SDCheckQuestAccepted	101512	0	0	0	0	0
2047	0		SDCheckQuestAccepted	101536	0	0	0	0	0
2047	1		SDCheckQuestAccepted	101537	0	0	0	0	0
2048	0		SDCheckQuestAccepted	101363	0	0	0	0	0
2049	1		SDCheckQuestAccepted	101326	0	0	0	0	0
2050	1		SDCheckQuestAccepted	101629	0	0	0	0	0
2051	1		SDCheckQuestAccepted	101645	0	0	0	0	0
2052	1		SDCheckQuestAccepted	101649	0	0	0	0	0
2053	1		SDCheckQuestAccepted	101659	0	0	0	0	0
2053	3		SDCheckBagEmptySlot	1	1	0	0	0	70000336
2054	1		SDCheckQuestAccepted	101660	0	0	0	0	0
2055	1		SDCheckQuestAccepted	202193	0	0	0	0	0
2056	1		SDCheckQuestAccepted	202211	0	0	0	0	0
2057	1		SDCheckQuestAccepted	202214	0	0	0	0	0
2058	1	1201412	SDCheckQuestAccepted	1201212	0	0	0	0	0
2058	2	1201616	SDCheckQuestAccepted	1201612	0	0	0	0	0
2058	3		SDCheckQuestAccepted	1251105	0	0	0	0	0
2059	1	1201111	SDCheckQuestAccepted	1201211	0	0	0	0	0
2059	2	1201711	SDCheckQuestAccepted	1201611	0	0	0	0	0
2059	3		SDCheckQuestAccepted	1251108	0	0	0	0	0
2060	1	1202413	SDCheckQuestAccepted	1202613	0	0	0	0	0
2060	3	1202614	SDCheckQuestAccepted	1252108	0	0	0	0	0
2061	1	1202415	SDCheckQuestAccepted	1202615	0	0	0	0	0
2061	3	1202616	SDCheckQuestAccepted	1252110	0	0	0	0	0
2062	0	1203112	SDCheckQuestAccepted	1203212	0	0	0	0	0
2062	2	1203614	SDCheckQuestAccepted	1253104	0	0	0	0	0
2063	0	1203412	SDCheckQuestAccepted	1203612	0	0	0	0	0
2063	1	1253106	SDCheckQuestAccepted	1253106	0	0	0	0	0
2063	2	1203712	SDCheckQuestAccepted	1203712	0	0	0	0	0
2100	0	检查减速buff（176）	SDCheckBuffID	176	4	0	0	0	0
2101	1	检查是否携带任务	SDCheckQuestAccepted	202240	0	0	0	0	0
2101	2	检查携带了地字营令牌	SDCheckItemInBag	184	0	0	0	0	0
2102	1	检查是否携带任务	SDCheckQuestAccepted	202243	0	0	0	0	0
2102	2	检查携带了天字营令牌	SDCheckItemInBag	185	0	0	0	0	0
2103	0		SDCheckQuestAccepted	100008	0	0	0	0	0
2104	1		SDCheckQuestAccepted	202173	0	0	0	0	0
2105	1		SDCheckQuestAccepted	202178	0	0	0	0	0
2106	1		SDCheckQuestAccepted	202056	0	0	0	0	0
2107	1		SDCheckBuffID	10033	0	0	0	0	0
2108	1		SDCheckQuestAccepted	202285	0	0	0	0	0
2108	2		SDCheckQuestAccepted	202286	0	0	0	1	0
2109	1		SDCheckQuestFinished	202240	0	0	0	1	0
2109	2		SDCheckItemInBag	184	0	0	0	1	0
2109	3		SDCheckQuestFinished	202238	0	0	0	0	0
2110	1		SDCheckQuestFinished	202243	0	0	0	1	0
2110	2		SDCheckItemInBag	185	0	0	0	1	0
2110	3		SDCheckQuestFinished	202240	0	0	0	0	0
2200	0	15	SDCheckLevel	14	0	0	0	0	0
2200	1	20	SDCheckLevel	20	2	0	0	0	0
2201	0	21	SDCheckLevel	19	0	0	0	0	0
2202	0		SDCheckLevel	24	0	0	0	0	0
2202	1		SDCheckLevel	30	2	0	0	0	0
2203	0	21	SDCheckLevel	29	0	0	0	0	0
2204	0	21	SDCheckLevel	34	0	0	0	0	0
2204	1	25	SDCheckLevel	40	2	0	0	0	0
2205	0	21	SDCheckLevel	39	0	0	0	0	0
2206	0	21	SDCheckLevel	44	0	0	0	0	0
2206	1	25	SDCheckLevel	50	2	0	0	0	0
2207	0	21	SDCheckLevel	49	0	0	0	0	0
2208	0	21	SDCheckLevel	19	0	0	0	0	0
2208	1	25	SDCheckLevel	25	2	0	0	0	0
2209	0	21	SDCheckLevel	29	0	0	0	0	0
2209	1	25	SDCheckLevel	35	2	0	0	0	0
2210	0	21	SDCheckLevel	39	0	0	0	0	0
2210	1	25	SDCheckLevel	45	2	0	0	0	0
2211	0	21	SDCheckLevel	49	0	0	0	0	0
2211	1	25	SDCheckLevel	55	2	0	0	0	0
2212	0	21	SDCheckLevel	54	0	0	0	0	0
2212	1	25	SDCheckLevel	101	2	0	0	0	0
2213	0	21	SDCheckLevel	50	0	0	0	0	0
2213	1	25	SDCheckLevel	101	2	0	0	0	0
2220	0	15	SDCheckLevel	9	0	0	0	0	0
2220	1	25	SDCheckLevel	16	2	0	0	0	0
2221	0	15	SDCheckLevel	15	1	0	0	0	0
2221	1	15	SDCheckLevel	20	3	0	0	0	0
2222	0	15	SDCheckLevel	21	1	0	0	0	0
2222	1	25	SDCheckLevel	25	3	0	0	0	0
2223	0	15	SDCheckLevel	26	1	0	0	0	0
2223	1	15	SDCheckLevel	30	3	0	0	0	0
2224	0	15	SDCheckLevel	31	1	0	0	0	0
2224	1	25	SDCheckLevel	35	3	0	0	0	0
2225	0	15	SDCheckLevel	36	1	0	0	0	0
2225	1	15	SDCheckLevel	40	3	0	0	0	0
2226	0	15	SDCheckLevel	41	1	0	0	0	0
2226	1	25	SDCheckLevel	45	3	0	0	0	0
2227	0	15	SDCheckLevel	46	1	0	0	0	0
2227	1	15	SDCheckLevel	50	3	0	0	0	0
2228	0	15	SDCheckLevel	51	1	0	0	0	0
2228	1	25	SDCheckLevel	55	3	0	0	0	0
2229	0	15	SDCheckLevel	56	1	0	0	0	0
2229	1	15	SDCheckLevel	60	3	0	0	0	0
2230	0	15	SDCheckLevel	61	1	0	0	0	0
2230	1	25	SDCheckLevel	65	3	0	0	0	0
2231	0	15	SDCheckLevel	66	1	0	0	0	0
2231	1	15	SDCheckLevel	70	3	0	0	0	0
2232	0	15	SDCheckLevel	71	1	0	0	0	0
2232	1	25	SDCheckLevel	75	3	0	0	0	0
2233	1	25	SDCheckLevel	76	1	0	0	0	0
2233	2	25	SDCheckLevel	80	3	0	0	0	0
2500	2		SDCheckGuildLeagueFlagGather	3	0	0	0	0	0
2501	0		SDCheckGuildLeagueFlagGather	1	0	0	0	0	0
2502	2		SDCheckGuildLeagueFlagGather	3	0	0	0	0	0
3001	1		SDCheckQuestAccepted	300015	0	0	0	0	0
3002	1		SDCheckQuestAccepted	300031	0	0	0	0	0
3003	1		SDCheckQuestAccepted	300049	0	0	0	0	0
3004	1		SDCheckQuestAccepted	300106	0	0	0	0	0
3005	1		SDCheckQuestAccepted	300016	0	0	0	0	0
3006	1		SDCheckQuestAccepted	300014	0	0	0	0	0
3007	1		SDCheckQuestAccepted	300087	0	0	0	0	0
3008	1		SDCheckQuestAccepted	300090	0	0	0	0	0
3009	1		SDCheckQuestAccepted	300111	0	0	0	0	0
3010	1		SDCheckQuestAccepted	300126	0	0	0	0	0
3011	1		SDCheckQuestAccepted	300005	0	0	0	0	0
3012	1		SDCheckQuestAccepted	300006	0	0	0	0	0
3013	1		SDCheckQuestAccepted	300013	0	0	0	0	0
3014	1		SDCheckQuestAccepted	300016	0	0	0	0	0
3015	1		SDCheckQuestAccepted	300027	0	0	0	0	0
3016	1		SDCheckQuestAccepted	300030	0	0	0	0	0
3017	1		SDCheckQuestAccepted	300033	0	0	0	0	0
3018	1		SDCheckQuestAccepted	300001	0	0	0	0	0
3019	1		SDCheckQuestAccepted	300003	0	0	0	0	0
3020	1		SDCheckQuestAccepted	300039	0	0	0	0	0
3021	1		SDCheckQuestAccepted	300042	0	0	0	0	0
3022	1		SDCheckQuestAccepted	300045	0	0	0	0	0
3023	1		SDCheckQuestAccepted	300040	0	0	0	0	0
3024	1		SDCheckQuestAccepted	300050	0	0	0	0	0
3025	1		SDCheckQuestAccepted	300052	0	0	0	0	0
3026	1		SDCheckQuestAccepted	300058	0	0	0	0	0
3027	1		SDCheckQuestAccepted	300060	0	0	0	0	0
3028	1		SDCheckQuestAccepted	300062	0	0	0	0	0
3029	1		SDCheckQuestAccepted	300025	0	0	0	0	0
3030	1		SDCheckQuestAccepted	300066	0	0	0	0	0
3031	1		SDCheckQuestAccepted	300068	0	0	0	0	0
3032	1		SDCheckQuestAccepted	300070	0	0	0	0	0
3033	1		SDCheckQuestAccepted	300072	0	0	0	0	0
3034	1		SDCheckQuestAccepted	300078	0	0	0	0	0
3035	1		SDCheckQuestAccepted	300080	0	0	0	0	0
3036	1		SDCheckQuestAccepted	300081	0	0	0	0	0
3037	1		SDCheckQuestAccepted	300083	0	0	0	0	0
3038	1		SDCheckQuestAccepted	300099	0	0	0	0	0
3039	1		SDCheckQuestAccepted	300073	0	0	0	0	0
3040	1		SDCheckQuestAccepted	300110	0	0	0	0	0
3041	1		SDCheckQuestAccepted	300168	0	0	0	0	0
3042	1		SDCheckQuestAccepted	300164	0	0	0	0	0
3043	1		SDCheckQuestAccepted	300158	0	0	0	0	0
3101	0		SDCheckQuestFinished	101646	0	0	0	0	50004515
3200	1	太湖小木桶	SDCheckPos	9,20,502,290,162	0	0	0	0	35000069
3201	1	太湖_使用可疑的花汁202526	SDCheckPos	9,20,490,360,167	0	0	0	0	0
3202	1	太湖_使用空桑仙子画卷202561	SDCheckPos	9,20,436,357,171	0	0	0	0	35000065
3202	2		SDCheckQuestAccepted	202561	0	0	0	0	35000077
3203	1	太湖_使用碧玉角笛202584	SDCheckPos	9,20,493,564,174	0	0	0	0	35000081
3204	1	太湖_使用玉犀盏202594	SDCheckPos	9,20,809,807,174	0	0	0	0	35000080
3205	1	太湖_使用夜半不怕鬼敲门202607	SDCheckPos	9,20,804,802,173	0	0	0	0	35000065
3206	1	太湖_使用桐木钓竿202603	SDCheckPos	9,20,681,704,165	0	0	0	0	35000065
3207	1	太湖_使用荆棘绿蕊202623	SDCheckPos	9,20,364,539,222	0	0	0	0	35000078
3300	0	检查元宝数量	SDCheckCoin	3,888	1	1	0	0	49300004
3301	0	检查元宝数量	SDCheckCoin	3,666	1	1	0	0	49300004
3302	0	检查战斗力8w	SDCheckFightPower	80000	1	1	0	0	0
3303	0	检查英雄斩6章	SDCheckHeroChallenge	2120 10	1	1	0	0	0
3304	0	检查垂钓6级	SDCheckAbilityLevel	0,6	1	1	0	0	0
3305	0	检查捕虫	SDCheckAbilityLevel	1,6	1	1	0	0	0
3306	0	检查采集	SDCheckAbilityLevel	2,6	1	1	0	0	0
3307	0	检查采集	SDCheckAbilityLevel	3,5	1	1	0	0	0
3308	0	检查采集	SDCheckAbilityLevel	4,5	1	1	0	0	0
3309	0	检查采集	SDCheckAbilityLevel	5,5	1	1	0	0	0
3400	0		SDCheckLevel	20	1	0	0	0	0
3400	1		SDCheckLevel	25	3	0	0	0	0
3401	0		SDCheckLevel	26	1	0	0	0	0
3401	1		SDCheckLevel	29	3	0	0	0	0
3402	0		SDCheckLevel	30	1	0	0	0	0
3402	1		SDCheckLevel	35	3	0	0	0	0
3403	0		SDCheckLevel	36	1	0	0	0	0
3403	1		SDCheckLevel	39	3	0	0	0	0
3404	0		SDCheckLevel	40	1	0	0	0	0
3404	1		SDCheckLevel	45	3	0	0	0	0
3405	0		SDCheckLevel	46	1	0	0	0	0
3405	1		SDCheckLevel	49	3	0	0	0	0
3406	0		SDCheckLevel	50	1	0	0	0	0
3406	1		SDCheckLevel	55	3	0	0	0	0
3407	0		SDCheckLevel	56	1	0	0	0	0
3407	1		SDCheckLevel	59	3	0	0	0	0
3408	0		SDCheckLevel	60	1	0	0	0	0
3408	1		SDCheckLevel	65	3	0	0	0	0
3409	0		SDCheckLevel	66	1	0	0	0	0
3409	1		SDCheckLevel	69	3	0	0	0	0
3410	0		SDCheckLevel	70	1	0	0	0	0
3410	1		SDCheckLevel	75	3	0	0	0	0
3411	0		SDCheckLevel	76	1	0	0	0	0
3411	1		SDCheckLevel	79	3	0	0	0	0
3412	0		SDCheckLevel	80	1	0	0	0	0
3412	1		SDCheckLevel	85	3	0	0	0	0
3413	0		SDCheckLevel	86	1	0	0	0	0
3413	1		SDCheckLevel	89	3	0	0	0	0
3414	0		SDCheckLevel	90	1	0	0	0	0
3414	1		SDCheckLevel	95	3	0	0	0	0
3415	0		SDCheckLevel	96	1	0	0	0	0
3415	1		SDCheckLevel	99	3	0	0	0	0
3416	0		SDCheckLevel	100	1	0	0	0	0
3416	1		SDCheckLevel	105	3	0	0	0	0
3417	0		SDCheckLevel	106	1	0	0	0	0
3417	1		SDCheckLevel	109	3	0	0	0	0
3500	0		SDCheckLevel	0	4	0	0	0	0
3501	0		SDCheckLevel	1	4	0	0	0	0
3502	0		SDCheckLevel	2	4	0	0	0	0
3503	0		SDCheckLevel	3	4	0	0	0	0
3504	0		SDCheckLevel	4	4	0	0	0	0
3505	0		SDCheckLevel	5	4	0	0	0	0
3506	0		SDCheckLevel	6	4	0	0	0	0
3507	0		SDCheckLevel	7	4	0	0	0	0
3508	0		SDCheckLevel	8	4	0	0	0	0
3509	0		SDCheckLevel	9	4	0	0	0	0
3510	0		SDCheckLevel	10	4	0	0	0	0
3511	0		SDCheckLevel	11	4	0	0	0	0
3512	0		SDCheckLevel	12	4	0	0	0	0
3513	0		SDCheckLevel	13	4	0	0	0	0
3514	0		SDCheckLevel	14	4	0	0	0	0
3515	0		SDCheckLevel	15	4	0	0	0	0
3516	0		SDCheckLevel	16	4	0	0	0	0
3517	0		SDCheckLevel	17	4	0	0	0	0
3518	0		SDCheckLevel	18	4	0	0	0	0
3519	0		SDCheckLevel	19	4	0	0	0	0
3520	0		SDCheckLevel	20	4	0	0	0	0
3521	0		SDCheckLevel	21	4	0	0	0	0
3522	0		SDCheckLevel	22	4	0	0	0	0
3523	0		SDCheckLevel	23	4	0	0	0	0
3524	0		SDCheckLevel	24	4	0	0	0	0
3525	0		SDCheckLevel	25	4	0	0	0	0
3526	0		SDCheckLevel	26	4	0	0	0	0
3527	0		SDCheckLevel	27	4	0	0	0	0
3528	0		SDCheckLevel	28	4	0	0	0	0
3529	0		SDCheckLevel	29	4	0	0	0	0
3530	0		SDCheckLevel	30	4	0	0	0	0
3531	0		SDCheckLevel	31	4	0	0	0	0
3532	0		SDCheckLevel	32	4	0	0	0	0
3533	0		SDCheckLevel	33	4	0	0	0	0
3534	0		SDCheckLevel	34	4	0	0	0	0
3535	0		SDCheckLevel	35	4	0	0	0	0
3536	0		SDCheckLevel	36	4	0	0	0	0
3537	0		SDCheckLevel	37	4	0	0	0	0
3538	0		SDCheckLevel	38	4	0	0	0	0
3539	0		SDCheckLevel	39	4	0	0	0	0
3540	0		SDCheckLevel	40	4	0	0	0	0
3541	0		SDCheckLevel	41	4	0	0	0	0
3542	0		SDCheckLevel	42	4	0	0	0	0
3543	0		SDCheckLevel	43	4	0	0	0	0
